hourlydate,csr_dni,csr_ghi,direction,dni,ghi,sd,solar_azimuth,solar_zenith,speed,t,tcc,td,tp
16/10/2022 18:00,0,0,57.91792869,0,0,0,263.3775455,96.35641981,12.02504104,12.76775513,0.992523193,11.59728394,0.025749207
16/10/2022 19:00,0,0,58.3355893,0,0,0,274.3569952,106.5656554,12.1598124,12.58876953,0.485870361,11.64330444,0.017166138
16/10/2022 20:00,0,0,58.20916252,0,0,0,286.1023337,116.6136484,12.85426271,12.60947571,0.553405762,11.50818787,0.332355499
16/10/2022 21:00,0,0,49.82160231,0,0,0,299.5531632,126.0252327,14.53780182,12.12311707,0.879272461,10.3849884,1.896858215
16/10/2022 22:00,0,0,38.36474359,0,0,0,315.8566598,134.1096215,15.09406205,11.35280762,0.484405518,9.765298462,1.611709595
16/10/2022 23:00,0,0,30.98238372,0,0,0,335.9526963,139.8490087,13.85277958,10.80281982,0.904937744,8.66489563,0.672340393
17/10/2022 00:00,0,0,31.55500712,0,0,0,179.2356495,142.061528,15.13399627,10.90444336,0.728668213,8.384790039,0.045776367
17/10/2022 01:00,0,0,28.90719759,0,0,0,22.65057478,140.1349737,15.41960684,10.41314087,0.624542236,7.700982666,0.291347504
17/10/2022 02:00,0,0,24.62641837,0,0,0,43.02071712,134.6107174,14.94691268,10.0090271,0.757019043,7.651269531,0.291347504
17/10/2022 03:00,0,0,20.19999271,0,0,0,59.57254576,126.6617168,14.3924368,10.01708374,0.495391846,7.578622437,0.479221344
17/10/2022 04:00,0,0,21.07354507,0,0,0,73.19228805,117.3292806,14.8690505,10.15999756,0.354278564,7.378320313,0.027656555
17/10/2022 05:00,0,0,15.51080027,0,0,0,85.03500536,107.3253709,15.78961047,10.08884583,0.683624268,7.389306641,0.052928925
17/10/2022 06:00,0,0,7.622285312,0,0,0,96.05608809,97.13693638,16.30655996,10.07163391,0.946014404,7.34079895,0.020980835
17/10/2022 07:00,4.191781214,23.59906358,359.0381856,6.737777778,17.56444444,0,107.0185009,87.15303106,15.69689851,10.19588623,0.59753418,7.423287964,0.019550323
17/10/2022 08:00,67.91434427,138.1687602,354.015801,36.64,73.83111111,0,118.5817431,77.75932735,14.70771043,10.44153748,0.506439209,7.327783203,0.141620636
17/10/2022 09:00,180.5035358,280.5041687,354.0164892,86.20444444,152.6755556,0,131.3455509,69.40886491,13.7471058,10.72460327,0.499053955,7.184793091,0.095844269
17/10/2022 10:00,282.950737,399.1237142,355.8857727,181.3333333,253.0844444,0,145.7833494,62.66658733,13.05624423,10.86519775,0.459960938,7.157449341,0.067710876
17/10/2022 11:00,351.4839093,476.2535121,358.7323385,161.1911111,238.6666667,0,162.0084775,58.18690708,12.52192454,11.11916504,0.333709717,6.838555908,0.000476837
17/10/2022 12:00,376.1244592,503.7120423,0.904209244,111.36,213.0488889,0,179.4653006,56.55718998,12.04495692,10.99831543,0.489654541,6.932138062,0
17/10/2022 13:00,353.8397471,478.8841539,5.221519915,153.7777778,240.32,0,196.9554389,58.03169982,12.99870407,10.95293579,0.967224121,7.01519165,0
17/10/2022 14:00,287.3453451,404.1096681,3.524825917,95.94666667,167.1288889,0,213.2600803,62.38047192,12.40761208,10.83486328,0.997802734,7.067254639,0
17/10/2022 15:00,186.174276,287.2278696,8.392086829,33.42222222,97.74222222,0,227.784159,69.02728358,10.43499011,10.60567627,0.971618652,7.057473755,0
17/10/2022 16:00,73.02233079,145.2671275,11.28604964,13.31555556,33.51111111,0,240.6127367,77.31672816,10.35944612,10.13089905,1,7.165582275,0
17/10/2022 17:00,5.295846674,27.11894513,13.50465457,0,0,0,252.2069799,86.67875388,9.876013412,9.695458984,0.993743896,7.275079346,0
17/10/2022 18:00,0,0,15.28028113,0,0,0,263.1618042,96.6566621,9.157204728,9.751153564,0.95223999,7.56862793,0
17/10/2022 19:00,0,0,16.73226112,0,0,0,274.1319378,106.8649263,8.090662169,9.758691406,1,7.808984375,0
17/10/2022 20:00,0,0,21.06766192,0,0,0,285.8724625,116.9198474,8.454240036,9.520455933,1,7.968499756,0
17/10/2022 21:00,0,0,28.78944036,0,0,0,299.3306644,126.3467352,8.172234753,9.346307373,1,8.07958374,0
17/10/2022 22:00,0,0,36.19943736,0,0,0,315.6728673,134.4529611,8.717540202,9.330834961,1,8.165582275,0.005722046
17/10/2022 23:00,0,0,30.19736107,0,0,0,335.8679094,140.2120801,7.702837719,9.792138672,1,8.584588623,0.034809113
18/10/2022 00:00,0,0,37.34205974,0,0,0,179.3106728,142.4254531,7.123258228,9.602380371,1,8.391885376,0.405311584
18/10/2022 01:00,0,0,41.97646763,0,0,0,22.87556855,140.4724418,5.848288939,9.201516724,1,8.33046875,0.612735748
18/10/2022 02:00,0,0,45.37912706,0,0,0,43.32317389,134.9086604,4.38956157,8.904550171,1,7.808480835,0.612735748
18/10/2022 03:00,0,0,57.58952039,0,0,0,59.89296804,126.9251649,3.436991873,8.399621582,1,7.22336731,0.609874725
18/10/2022 04:00,0,0,58.83816154,0,0,0,73.50552095,117.5703378,2.224635391,8.141702271,1,7.345574951,0.957012177
18/10/2022 05:00,0,0,38.42657453,0,0,0,85.33522617,107.5562667,1.849312265,8.070199585,0.987823486,7.165841675,1.112937927
18/10/2022 06:00,0,0,6.556497653,0,0,0,96.34415519,97.36842451,2.780268623,7.980889893,1,6.912133789,1.010894775
18/10/2022 07:00,3.773950169,22.28107905,337.0907568,0,4.248888889,0,107.2958148,87.39462933,3.343764477,8.006097412,0.9871521,6.378152466,0.541687012
18/10/2022 08:00,65.78291074,134.8388388,333.0194044,4.782222222,31.60888889,0,118.8467588,78.01963323,3.494507684,8.184579468,0.965454102,6.530358887,0.2784729
18/10/2022 09:00,177.7313821,276.5684285,343.4543432,14.66666667,64.81777778,0,131.5905237,69.69515128,3.525958066,8.608926392,0.932006836,6.404519653,0.074386597
18/10/2022 10:00,279.9219004,394.876196,347.4119789,10.24,68.97777778,0,145.9912786,62.98305602,4.524092807,8.633279419,1,6.384317017,0.034809113
18/10/2022 11:00,348.2673476,471.7687045,352.7524271,4.746666667,68.67555556,0,162.1539603,58.53160013,5.161093404,8.687646484,0.965209961,6.744699097,0.021457672
18/10/2022 12:00,372.7426214,499.033297,353.052252,35.85777778,117.2444444,0,179.525175,56.91988072,6.175966095,8.918862915,0.846801758,6.455926514,0.022888184
18/10/2022 13:00,350.3211576,474.0613193,352.1374826,99.71555556,176.2133333,0,196.9248128,58.39685971,6.878675906,9.276528931,0.655090332,6.220437622,0.027179718
18/10/2022 14:00,283.7497736,399.2181805,350.849213,73.74222222,144,0,213.1553282,62.7345955,7.090591294,9.485131836,0.353393555,6.260903931,0.026702881
18/10/2022 15:00,182.6587418,282.4129862,352.9556372,48.62222222,89.33333333,0,227.6295136,69.36376607,7.903009188,9.508798218,0.423675537,6.388894653,0.020027161
18/10/2022 16:00,70.17218714,140.9695444,348.5465335,8.586666667,23.34222222,0,240.4277844,77.63545481,8.091832907,9.148873901,0.517669678,6.236199951,0.020027161
18/10/2022 17:00,4.660899237,25.04239031,340.5929473,0,0,0,252.0034106,86.98354577,8.036968647,8.828759766,0.420318604,6.160073853,0.044822693
18/10/2022 18:00,0,0,338.7401131,0,0,0,262.9453966,96.95333952,7.020748318,8.788476563,0.583618164,6.151208496,0.186920166
18/10/2022 19:00,0,0,335.7141838,0,0,0,273.9057654,107.1604735,6.539162099,8.819619751,0.9480896,6.236047363,0.140666962
18/10/2022 20:00,0,0,323.6120853,0,0,0,285.6407793,117.2222054,6.622954672,8.300881958,0.915344238,6.0972229,0.462055206
18/10/2022 21:00,0,0,303.7880264,0,0,0,299.1053544,126.6644015,7.873921376,7.703561401,0.980194092,5.555841064,0.247001648
18/10/2022 22:00,0,0,289.240065,0,0,0,315.4851454,134.7927194,9.21166558,7.223352051,0.88482666,5.0765625,0.069618225
18/10/2022 23:00,0,0,282.0239089,0,0,0,335.7788086,140.5721408,8.818564182,6.690957642,0.229522705,4.128076172,0.011444092
19/10/2022 00:00,0,0,281.5412977,0,0,0,179.3825362,142.7870172,9.043276121,5.795877075,0.399536133,3.332879639,0.00667572
19/10/2022 01:00,0,0,280.2637884,0,0,0,23.09870389,140.8079928,9.097964341,5.218118286,0.285766602,2.939797974,0.123023987
19/10/2022 02:00,0,0,279.2855369,0,0,0,43.62387139,135.2050692,9.462632109,4.804650879,0.296142578,2.496408081,0.123023987
19/10/2022 03:00,0,0,278.7296463,0,0,0,60.21117967,127.1875315,9.719251721,4.547647095,0.18927002,2.228799438,0.020980835
19/10/2022 04:00,0,0,279.6712518,0,0,0,73.81612573,117.810765,9.576640824,4.314309692,0.302612305,1.995202637,0.072002411
19/10/2022 05:00,0,0,280.9854367,0,0,0,85.63248811,107.7869049,10.00864296,4.066186523,0.213134766,1.963372803,0.026226044
19/10/2022 06:00,0,0,280.0571035,0,0,0,96.62893689,97.59990932,10.24778216,3.804177856,0.15032959,1.729394531,0.025272369
19/10/2022 07:00,3.38293868,20.89112904,276.7535184,5.76,14.72,0,107.5694534,87.6363343,10.25908206,3.822991943,0.108062744,1.619668579,0.009536743
19/10/2022 08:00,63.66400339,131.5207719,273.7570743,48.33777778,88.19555556,0,119.1076227,78.27997738,10.26888038,4.475350952,0.317932129,1.78812561,0.034332275
19/10/2022 09:00,174.9541406,272.6285432,272.9663988,105.9377778,166.4533333,0,131.8308416,69.98118402,10.23733501,4.980630493,0.439544678,1.94727478,0.027656555
19/10/2022 10:00,276.8879301,390.6241695,272.1863581,128.3377778,203.5022222,0,146.1942372,63.29872677,9.77605285,5.475274658,0.601287842,1.70269165,0.034332275
19/10/2022 11:00,345.050597,467.284404,273.1204694,119.1111111,212.0533333,0,162.2947104,58.87475494,9.37382301,6.174508667,0.788757324,1.320352173,0.002861023
19/10/2022 12:00,369.3682275,494.3634213,277.7624217,72.24888889,175.3955556,0,179.5813155,57.28028766,9.211144549,6.499108887,1,0.652734375,0.000953674
19/10/2022 13:00,346.8193351,469.2581175,282.2379441,41.26222222,139.5022222,0,196.8918483,58.75919556,8.728890501,6.761026001,0.987823486,0.76116333,0.011920929
19/10/2022 14:00,280.1812147,394.358885,284.7417431,26.86222222,93.45777778,0,213.0493904,63.08560029,7.971775822,6.988427734,0.968109131,0.534432983,0.007152557
19/10/2022 15:00,179.1818974,277.6452157,289.2742537,13.33333333,54.09777778,0,227.4743169,69.69697265,7.270766473,6.905618286,0.994049072,0.508111572,0.000953674
19/10/2022 16:00,67.38542241,136.7461792,298.1856823,0.657777778,16.48,0,240.242491,77.95078055,7.241463825,6.282327271,0.984710693,0.987069702,0
19/10/2022 17:00,4.083739837,23.31620795,304.5065877,0,0,0,251.7994417,87.28479767,7.259238376,5.630792236,0.747039795,1.184060669,0
19/10/2022 18:00,0,0,307.8704144,0,0,0,262.7283408,97.24631857,6.813288526,5.155450439,0.329437256,1.176187134,0
19/10/2022 19:00,0,0,311.6315649,0,0,0,273.6785023,107.4521621,6.177767138,4.890710449,0.084869385,1.406549072,0
19/10/2022 20:00,0,0,319.7779757,0,0,0,285.4073056,117.5205833,6.120918858,4.700036621,0.131439209,1.713113403,0
19/10/2022 21:00,0,0,323.0564697,0,0,0,298.8772326,126.9780876,6.580196474,4.805276489,0.629302979,2.096948242,0
19/10/2022 22:00,0,0,327.4995491,0,0,0,315.2934367,135.12875,6.790408786,4.91161499,0.886260986,2.636804199,0.000476837
19/10/2022 23:00,0,0,331.68168,0,0,0,335.6852514,140.9290558,7.477316176,4.891610718,0.951538086,2.842706299,0.001907349
20/10/2022 00:00,0,0,331.920179,0,0,0,179.4510438,143.1461146,7.369746549,5.295571899,0.975952148,2.948922729,0.000476837
20/10/2022 01:00,0,0,330.8825086,0,0,0,23.31977892,141.1415552,7.252408985,5.608041382,0.989654541,3.167474365,0.000476837
20/10/2022 02:00,0,0,330.4072964,0,0,0,43.92261749,135.4998997,7.075237921,5.996865845,0.964935303,3.590966797,0.000476837
20/10/2022 03:00,0,0,331.8975055,0,0,0,60.52700836,127.4487885,6.97521081,6.306069946,0.952728271,3.995614624,0.002861023
20/10/2022 04:00,0,0,331.5284122,0,0,0,74.12395122,118.0505394,7.041111045,6.540246582,0.731719971,4.4490448,0.002861023
20/10/2022 05:00,0,0,330.1822551,0,0,0,85.92665658,108.0172593,7.121271843,6.399591064,0.585723877,4.460534668,0.002384186
20/10/2022 06:00,0,0,327.2759904,0,0,0,96.91031076,97.83135534,7.010667285,6.315896606,0.484436035,4.437646484,0.000953674
20/10/2022 07:00,3.018359059,19.60156514,326.9212144,5.564444444,13.92,0,107.8393046,87.87809674,6.60904546,6.466500854,0.378753662,4.555856323,0.000476837
20/10/2022 08:00,61.55938207,128.216749,326.933567,37.74222222,75.36,0,119.3642352,78.54029353,6.297730262,7.313989258,0.404418945,5.159616089,0.004768372
20/10/2022 09:00,172.1733133,268.6863704,324.7714834,94.11555556,153.9911111,0,132.0664232,70.26687838,6.538510464,8.162133789,0.343139648,5.414117432,0.038146973
20/10/2022 10:00,273.8506356,386.3697499,321.7781717,133.9733333,213.7066667,0,146.3921689,63.61349835,6.567239461,8.720117188,0.506896973,5.576303101,0.017166138
20/10/2022 11:00,341.8357981,462.8030373,323.1416215,175.9644444,252.0711111,0,162.4306956,59.21625932,6.754791396,9.329553223,0.554504395,5.757516479,0.063896179
20/10/2022 12:00,366.003689,489.7051198,326.9263106,133.76,225.4044444,0,179.6336995,57.63829303,6.472184329,9.485894775,0.443817139,5.70446167,0.016212463
20/10/2022 13:00,343.3368657,464.4774612,327.3330456,156.7111111,231.36,0,196.8565203,59.11858541,5.844480298,9.435983276,0.439544678,5.53170166,0
20/10/2022 14:00,276.6422849,389.5348035,332.0412542,98.79111111,163.68,0,212.9422431,63.4333599,5.386840664,9.452615356,0.570404053,5.414682007,0
20/10/2022 15:00,175.7461725,272.9275701,337.0089577,58.4,97.6,0,227.3185556,70.02677383,5.107408152,9.198129272,0.472229004,5.389855957,0
20/10/2022 16:00,64.66407939,132.6001364,341.63381,10.36444444,22.31111111,0,240.0568575,78.26257491,4.917462074,8.683267212,0.435150146,5.358331299,0
20/10/2022 17:00,3.561304357,21.57089716,346.4005226,0,0,0,251.595088,87.58237929,4.78685735,8.144036865,0.487243652,5.285745239,0
20/10/2022 18:00,0,0,349.3967038,0,0,0,262.5106625,97.53546898,4.573128132,7.671166992,0.297485352,5.128015137,0
20/10/2022 19:00,0,0,350.1132604,0,0,0,273.4501809,107.7398603,4.889446219,7.829049683,0.287017822,5.31005249,0
20/10/2022 20:00,0,0,347.5913872,0,0,0,285.1720725,117.8148458,5.061879602,7.731851196,0.438812256,5.361367798,0.000953674
20/10/2022 21:00,0,0,345.018809,0,0,0,298.6463098,127.2876518,4.498623264,7.710290527,0.466217041,5.494805908,0.002384186
20/10/2022 22:00,0,0,352.0562124,0,0,0,315.0976959,135.4609076,4.081185213,7.707971191,0.793121338,5.643731689,0.001907349
20/10/2022 23:00,0,0,354.7829026,0,0,0,335.5871049,141.2826893,4.322747897,7.724588013,0.92376709,5.845758057,0.009536743
21/10/2022 00:00,0,0,6.743154582,0,0,0,179.5160048,143.502638,3.599407595,7.960198975,0.987823486,6.054696655,0.018119812
21/10/2022 01:00,0,0,16.19544013,0,0,0,23.53859422,141.4730547,4.522742758,7.851617432,1,5.998071289,0.01335144
21/10/2022 02:00,0,0,15.13658611,0,0,0,44.21922221,135.7931046,5.050306433,7.612557983,1,5.788354492,0.01335144
21/10/2022 03:00,0,0,13.19378289,0,0,0,60.84028424,127.708904,5.630794762,7.704095459,1,5.807397461,0.032424927
21/10/2022 04:00,0,0,9.586296456,0,0,0,74.42884891,118.2896331,5.48135793,7.696725464,0.989013672,5.691812134,0.034809113
21/10/2022 05:00,0,0,11.31578322,0,0,0,86.21759997,108.2472982,5.392158341,7.781350708,0.995605469,5.582833862,0.034809113
21/10/2022 06:00,0,0,16.73934054,0,0,0,97.18815778,98.06272138,5.678508488,7.725732422,0.991210938,5.330102539,0.023841858
21/10/2022 07:00,2.679747662,18.48706684,13.98227964,1.244444444,7.057777778,0,108.1052605,88.11986166,5.245619788,7.490777588,0.996246338,5.0425354,0.018596649
21/10/2022 08:00,59.47088825,124.9290923,13.99576038,3.822222222,29.79555556,0,119.6165015,78.8005098,4.729686421,7.964974976,0.928710938,5.272515869,0.043869019
21/10/2022 09:00,169.3904883,264.743875,23.96310623,26.48888889,75.34222222,0,132.297193,70.55214456,4.026699038,8.429452515,0.834686279,5.4828125,0.033378601
21/10/2022 10:00,270.8119089,382.1151471,21.67012339,38.98666667,106.8444444,0,146.5850241,63.92726543,3.664013027,8.780435181,0.763366699,5.72210083,0.021934509
21/10/2022 11:00,338.62516,458.3271059,353.9070669,75.27111111,168.4444444,0,162.561891,59.55599832,3.781293837,9.219400024,0.821014404,5.546975708,0.196933746
21/10/2022 12:00,362.6514642,485.0611467,1.215867727,78.29333333,165.6533333,0,179.6823121,57.99377771,2.621836657,9.185205078,0.768066406,5.365960693,0.070095062
21/10/2022 13:00,339.8763556,459.7222835,14.14848791,52.08888889,130.8088889,0,196.8188121,59.47490735,2.588059484,9.087976074,0.908447266,5.303216553,0.007152557
21/10/2022 14:00,273.1355904,384.7489455,20.81395887,52.01777778,110.7377778,0,212.8338708,63.77774929,2.366964017,8.884545898,0.793701172,5.587045288,0.020980835
21/10/2022 15:00,172.3539464,268.2630121,35.87453807,32.90666667,75.94666667,0,227.1622235,70.35304252,2.330353469,8.759378052,0.761962891,5.757684326,0.000953674
21/10/2022 16:00,62.01006004,128.5344164,50.41205946,6.115555556,17.65333333,0,239.8708918,78.57071056,2.791378851,7.766854858,0.866424561,5.474771118,0
21/10/2022 17:00,3.090488477,19.88271851,56.93683793,0,0,0,251.3903709,87.87616408,2.901714639,7.047387695,0.933624268,5.219750977,0
21/10/2022 18:00,0,0,62.91031434,0,0,0,262.2923945,97.82066458,3.267213252,6.436761475,0.917602539,5.079858398,0
21/10/2022 19:00,0,0,64.12384744,0,0,0,273.2208417,108.0234406,3.737959352,6.570794678,0.950592041,5.314599609,0.000953674
21/10/2022 20:00,0,0,64.16171295,0,0,0,284.9351203,118.1048612,3.917658139,5.933648682,0.950256348,4.912011719,0.000953674
21/10/2022 21:00,0,0,66.30068497,0,0,0,298.4126084,127.5929558,4.308324258,6.172463989,0.96005249,5.293069458,0.001907349
21/10/2022 22:00,0,0,72.94133736,0,0,0,314.8978902,135.7890489,4.219863487,5.929269409,0.836120605,5.163568115,0.002861023
21/10/2022 23:00,0,0,74.75397279,0,0,0,335.4842464,141.6329059,4.419440492,5.750268555,0.881195068,5.062142944,0.000953674
22/10/2022 00:00,0,0,76.51825343,0,0,0,179.5772341,143.8564785,4.920814043,5.708398438,0.952178955,5.053979492,0.000476837
22/10/2022 01:00,0,0,76.14927859,0,0,0,23.75495378,141.8024154,5.167232,5.438973999,0.808197021,4.775811768,0.001430511
22/10/2022 02:00,0,0,77.75850253,0,0,0,44.51349861,136.0846336,5.143219157,5.229638672,0.892791748,4.521096802,0.001430511
22/10/2022 03:00,0,0,81.41295499,0,0,0,61.15084074,127.9678421,4.89295344,4.897958374,0.856292725,4.155480957,0
22/10/2022 04:00,0,0,86.01819445,0,0,0,74.73067382,118.5280138,4.732355196,4.645227051,0.690093994,3.843606567,0
22/10/2022 05:00,0,0,92.68227952,0,0,0,86.50519035,108.4769851,5.264236145,4.127481079,0.546203613,3.364343262,0
22/10/2022 06:00,0,0,96.1835496,0,0,0,97.46236306,98.29396103,5.764725483,3.97512207,0.30682373,3.16237793,0
22/10/2022 07:00,2.366575682,17.33198829,94.34319965,4.231111111,11.34222222,0,108.3672178,88.36156878,6.297503373,4.003564453,0.224884033,3.054544067,0
22/10/2022 08:00,57.40043307,121.6602454,93.65629782,42.93333333,78.29333333,0,119.8643324,79.06054931,6.496056261,4.972955322,0.127807617,3.538781738,0.000476837
22/10/2022 09:00,166.6073284,260.8031159,99.62601407,105.7066667,163.3422222,0,132.5230821,70.83688845,5.673029936,6.360787964,0.078125,3.913552856,0
22/10/2022 10:00,267.7737124,377.8626507,103.051595,163.84,230.9155556,0,146.7727609,64.23991948,5.725042894,7.268807983,0.024047852,3.838464355,0
22/10/2022 11:00,335.4209465,453.8591707,104.1881796,220.9422222,288.5688889,0,162.6882792,59.89385508,5.079946808,8.091043091,0.012512207,3.575860596,0
22/10/2022 12:00,359.3140441,480.4342896,103.1455642,216.4266667,288.7644444,0,179.7271465,58.34662213,4.954585664,8.631112671,0.024658203,3.459420776,0
22/10/2022 13:00,336.440417,454.9955206,101.3183503,183.5911111,251.9822222,0,196.7787147,59.82804043,4.929129656,8.982568359,0.0519104,3.188729858,0
22/10/2022 14:00,269.6637126,380.0042916,100.2249237,111.7155556,174.7022222,0,212.7242649,64.1186456,4.822545765,8.931237793,0.054046631,2.919778442,0
22/10/2022 15:00,169.0075349,263.6544393,98.41810731,52.51555556,93.92,0,227.0053217,70.67565482,4.962692939,8.283807373,0.185699463,3.140237427,0
22/10/2022 16:00,59.42511026,124.5518983,92.83510004,7.715555556,18.41777778,0,239.6846081,78.87506412,5.183682349,6.965005493,0.307067871,3.100488281,0
22/10/2022 17:00,2.668144527,18.48884454,86.11652119,0,0,0,251.1853181,88.16602991,5.257968473,5.825219727,0.401733398,3.08677063,0
22/10/2022 18:00,0,0,86.68627669,0,0,0,262.0735763,98.10178401,5.489433457,5.219674683,0.839141846,3.096307373,0.000476837
22/10/2022 19:00,0,0,85.97853258,0,0,0,272.9905328,108.3027806,5.917248632,4.743798828,0.930053711,3.031167603,0.003814697
22/10/2022 20:00,0,0,79.2719447,0,0,0,284.6964988,118.3905029,6.174167203,4.79190979,0.940734863,3.18883667,0.004768372
22/10/2022 21:00,0,0,68.23551008,0,0,0,298.1761616,127.893866,6.156234129,4.837503052,0.952270508,3.336557007,0.002861023
22/10/2022 22:00,0,0,60.00281921,0,0,0,314.6939992,136.1130335,6.064542735,4.923150635,0.950073242,3.392282104,0.001907349
22/10/2022 23:00,0,0,52.62503477,0,0,0,335.3765638,141.9795712,6.003132408,4.668557739,0.769683838,3.395272827,0.001430511
23/10/2022 00:00,0,0,42.50501262,0,0,0,179.634553,144.2075272,5.632986701,4.609841919,0.643218994,3.504968262,0.001907349
23/10/2022 01:00,0,0,36.58708926,0,0,0,23.96866543,142.1295599,5.42289626,5.064920044,0.685668945,4.017221069,0.005245209
23/10/2022 02:00,0,0,28.12138248,0,0,0,44.80526331,136.3744343,4.649915705,5.422006226,0.840911865,4.375863647,0.005245209
23/10/2022 03:00,0,0,25.03928513,0,0,0,61.45851509,128.225564,4.389628197,6.060800171,0.963500977,4.867333984,0.00333786
23/10/2022 04:00,0,0,23.81847293,0,0,0,75.02928493,118.7656456,4.585228279,6.63314209,1,5.381951904,0.010490417
23/10/2022 05:00,0,0,18.31476326,0,0,0,86.789304,108.706279,4.363731775,6.951196289,1,5.772546387,0.030994415
23/10/2022 06:00,0,0,15.72686085,0,0,0,97.73281619,98.5250233,4.202740676,7.460748291,1,6.203256226,0.065803528
23/10/2022 07:00,2.078241692,16.06424306,18.96754556,0.035555556,1.368888889,0,108.6250784,88.60315327,4.567554826,7.508737183,1,6.361291504,0.073432922
23/10/2022 08:00,55.34998324,118.4127601,7.224152128,2.88,19.09333333,0,120.1076449,79.32033098,4.854484447,7.858087158,1,6.795205688,0.031471252
23/10/2022 09:00,163.8255579,256.866231,346.0312946,11.84,48.51555556,0,132.7440286,71.12101243,4.806680022,8.478829956,0.993408203,7.32442627,0.016212463
23/10/2022 10:00,264.7380651,373.6146152,328.2429872,30.84444444,96.26666667,0,146.9553444,64.55134951,5.337117474,8.70585022,0.969207764,7.250085449,0.010490417
23/10/2022 11:00,332.2254634,449.4018372,321.013526,59.60888889,117.92,0,162.8098504,60.22971166,5.684032347,8.89624939,0.709777832,6.666375732,0.013828278
23/10/2022 12:00,355.9939399,475.8273553,330.788455,71.09333333,172.2488889,0,179.7682029,58.69670696,5.877113686,8.973580933,0.646148682,6.175653076,0
23/10/2022 13:00,333.0316566,450.3000999,332.6298142,134.1155556,212.5333333,0,196.7362261,60.17786521,6.954675172,8.963952637,0.955993652,4.997415161,0.000476837
23/10/2022 14:00,266.2291993,375.3037827,327.3687708,36.44444444,100.8177778,0,212.613424,64.45592867,7.416458428,8.700708008,0.9921875,4.711724854,0.000953674
23/10/2022 15:00,165.709182,259.104674,328.6483472,14.61333333,62.86222222,0,226.8478572,70.99449041,6.933698895,8.574304199,0.851287842,4.209436035,0
23/10/2022 16:00,56.91080945,120.6553294,326.8484437,0.035555556,6.506666667,0,239.4980266,79.17551643,6.72177935,8.132867432,0.980957031,4.083291626,0
23/10/2022 17:00,2.291118539,17.0263358,324.5788392,0,0,0,250.979963,88.4518594,6.552292833,7.406777954,0.965332031,3.628503418,0
23/10/2022 18:00,0,0,319.3637247,0,0,0,261.8542532,98.37871095,6.405738882,6.89107666,0.766326904,3.053659058,0
23/10/2022 19:00,0,0,313.1617301,0,0,0,272.759309,108.5777631,6.495613795,6.321130371,0.628875732,2.419747925,0
23/10/2022 20:00,0,0,306.4158101,0,0,0,284.4562658,118.6716496,6.635495865,5.962380981,0.44909668,2.001931763,0
23/10/2022 21:00,0,0,300.6017971,0,0,0,297.937013,128.1902529,6.563544804,5.305963135,0.621795654,1.541558838,0
23/10/2022 22:00,0,0,296.0822111,0,0,0,314.4860142,136.4327246,6.514567177,4.829949951,0.480041504,1.090615845,0
23/10/2022 23:00,0,0,286.7636288,0,0,0,335.263955,142.3225524,5.820235038,4.526803589,0.38571167,0.500741577,0
24/10/2022 00:00,0,0,286.7477069,0,0,0,179.6877884,144.5556751,4.979846394,3.533135986,0.188659668,0.198419189,0
24/10/2022 01:00,0,0,287.6417044,0,0,0,24.17954055,142.4544099,4.407605637,3.007241821,0.056793213,0.170053101,0
24/10/2022 02:00,0,0,283.4853511,0,0,0,45.09433631,136.6624527,4.231690254,2.560830688,0.06741333,0.183724976,0
24/10/2022 03:00,0,0,280.772031,0,0,0,61.7631482,128.4820283,3.617253631,1.826318359,0.046173096,-0.15819397,0
24/10/2022 04:00,0,0,284.5053477,0,0,0,75.3245451,119.0024891,3.115293475,0.947671509,0.071166992,-0.842810059,0
24/10/2022 05:00,0,0,275.680833,0,0,0,87.06982125,108.9351354,2.677578999,0.78196106,0.106231689,-1.135275269,0
24/10/2022 06:00,0,0,264.0844971,0,0,0,97.99941121,98.7558533,2.069215662,0.738061523,0.272674561,-1.203619385,0
24/10/2022 07:00,1.814064305,15.14661374,242.6751883,3.324444444,8.728888889,0,108.8787491,88.84454642,1.786275026,0.889474487,0.527191162,-1.037832642,0
24/10/2022 08:00,53.32154754,115.1892836,221.545045,35.55555556,70.38222222,0,120.3463611,79.57977018,2.02565142,2.440209961,0.621582031,0.327233887,0
24/10/2022 09:00,161.0469522,252.9354244,193.8891409,71.76888889,140.32,0,132.9599764,71.40441606,1.722528207,4.23041687,0.568969727,1.008599854,0
24/10/2022 10:00,261.7070328,369.3734483,161.9319821,111.7866667,190.0266667,0,147.1327465,64.86144279,1.748031917,5.204187012,0.568511963,1.005334473,0
24/10/2022 11:00,329.0410502,444.9577459,139.7965652,171.0933333,250.4888889,0,162.9266015,60.56344955,1.621701517,5.716699219,0.052429199,0.691201782,0
24/10/2022 12:00,352.6936765,471.2431624,141.1589155,158.8444444,247.1288889,0,179.805488,59.04391349,1.786591882,6.101861572,0.117401123,0.073495483,0
24/10/2022 13:00,329.6526721,445.6389343,145.4723756,164.2488889,236.5511111,0,196.6913508,60.52426401,2.090882646,6.264169312,0.191101074,-0.590658569,0
24/10/2022 14:00,262.8345626,370.6503172,144.5271825,109.0133333,171.6977778,0,212.5013526,64.789481,2.83143251,6.152581787,0.318878174,-0.839361572,0
